COUNTRY,DATE,HOUR,CITY,ZONE,CONNECTED_RT,ORDERS,EARNINGS,PRECIPITATION_MM
Mexico,2024-04-09,11,Monterrey,MTY_Apodaca_Huinalá,7,5,289.6,0.0
Mexico,2024-04-09,11,Monterrey,San Nicolás,4,3,137.8,0.0
Mexico,2024-04-09,11,Monterrey,Santa Catarina,3,5,287.1,0.0
Mexico,2024-04-09,11,Monterrey,San Pedro,8,7,416.5,0.0
Mexico,2024-04-09,11,Monterrey,Cumbres Poniente,2,3,176.2,0.0
Mexico,2024-04-09,11,Monterrey,La Fe,7,4,236.9,0.0
Mexico,2024-04-09,11,Monterrey,MTY_Guadalupe,7,4,233.0,0.0
Mexico,2024-04-09,11,Monterrey,Independencia,4,4,200.5,0.0
Mexico,2024-04-09,11,Monterrey,Tec,4,3,165.4,0.0
Mexico,2024-04-09,12,Monterrey,Centro,9,7,343.0,0.0
Mexico,2024-04-09,12,Monterrey,Mitras Centro,4,6,291.0,0.0
Mexico,2024-04-09,12,Monterrey,Apodaca Centro,6,7,395.5,0.0
Mexico,2024-04-09,12,Monterrey,Escobedo,5,2,91.6,0.0
Mexico,2024-04-09,12,Monterrey,Carretera Nacional,13,10,491.1,0.0
Mexico,2024-04-09,12,Monterrey,MTY_Apodaca_Huinalá,8,6,285.8,0.0
Mexico,2024-04-09,12,Monterrey,San Nicolás,9,6,339.0,0.0
Mexico,2024-04-09,12,Monterrey,Santa Catarina,5,3,160.7,0.0
Mexico,2024-04-09,12,Monterrey,San Pedro,5,3,152.8,0.0
Mexico,2024-04-09,12,Monterrey,Cumbres Poniente,6,5,260.7,0.0
Mexico,2024-04-09,12,Monterrey,La Fe,8,5,283.5,0.0
Mexico,2024-04-09,12,Monterrey,MTY_Guadalupe,6,4,221.6,0.0
Mexico,2024-04-09,12,Monterrey,Independencia,9,7,362.1,0.0
Mexico,2024-04-09,12,Monterrey,Tec,3,1,56.2,0.0
Mexico,2024-04-09,13,Monterrey,Centro,9,7,359.3,0.0
Mexico,2024-04-09,13,Monterrey,Mitras Centro,8,7,373.6,0.0
Mexico,2024-04-09,13,Monterrey,Apodaca Centro,11,11,543.0,0.0
Mexico,2024-04-09,13,Monterrey,Escobedo,14,13,636.8,0.0
Mexico,2024-04-09,13,Monterrey,Carretera Nacional,9,10,538.2,0.0
Mexico,2024-04-09,13,Monterrey,MTY_Apodaca_Huinalá,13,11,565.9,0.0
Mexico,2024-04-09,13,Monterrey,San Nicolás,8,10,465.6,0.0
Mexico,2024-04-09,13,Monterrey,Santa Catarina,7,6,334.7,0.0
Mexico,2024-04-09,13,Monterrey,San Pedro,11,9,487.1,0.0
Mexico,2024-04-09,13,Monterrey,Cumbres Poniente,12,11,497.3,0.0
Mexico,2024-04-09,13,Monterrey,La Fe,8,8,422.8,0.0
Mexico,2024-04-09,13,Monterrey,MTY_Guadalupe,7,7,320.4,0.0
Mexico,2024-04-09,13,Monterrey,Independencia,8,8,368.4,0.0
Mexico,2024-04-09,13,Monterrey,Tec,12,12,627.9,0.0
Mexico,2024-04-09,14,Monterrey,Centro,15,13,739.4,0.0
Mexico,2024-04-09,14,Monterrey,Mitras Centro,14,13,715.2,0.0
Mexico,2024-04-09,14,Monterrey,Apodaca Centro,7,4,186.7,0.0
Mexico,2024-04-09,14,Monterrey,Escobedo,6,8,468.0,0.0
Mexico,2024-04-09,14,Monterrey,Carretera Nacional,8,9,429.4,0.0
Mexico,2024-04-09,14,Monterrey,MTY_Apodaca_Huinalá,10,8,409.0,0.0
Mexico,2024-04-09,14,Monterrey,San Nicolás,8,7,364.2,0.0
Mexico,2024-04-09,14,Monterrey,Santa Catarina,8,5,272.8,0.0
Mexico,2024-04-09,14,Monterrey,San Pedro,19,18,1009.9,0.0
Mexico,2024-04-09,14,Monterrey,Cumbres Poniente,13,13,707.3,0.0
Mexico,2024-04-09,14,Monterrey,La Fe,8,6,356.0,0.0
Mexico,2024-04-09,14,Monterrey,MTY_Guadalupe,11,9,533.5,0.0
Mexico,2024-04-09,14,Monterrey,Independencia,16,14,658.5,0.0
Mexico,2024-04-09,14,Monterrey,Tec,10,10,554.3,0.0
Mexico,2024-04-09,15,Monterrey,Centro,7,5,258.0,0.0
Mexico,2024-04-09,15,Monterrey,Mitras Centro,1,3,168.8,0.0
Mexico,2024-04-09,15,Monterrey,Apodaca Centro,2,4,227.7,0.0
Mexico,2024-04-09,15,Monterrey,Escobedo,2,4,233.2,0.0
Mexico,2024-04-09,15,Monterrey,Carretera Nacional,1,0,0.0,0.0
Mexico,2024-04-09,15,Monterrey,MTY_Apodaca_Huinalá,5,6,339.4,0.0
Mexico,2024-04-09,15,Monterrey,San Nicolás,3,2,94.1,0.0
Mexico,2024-04-09,15,Monterrey,Santa Catarina,2,4,234.5,0.0
Mexico,2024-04-09,15,Monterrey,San Pedro,7,6,356.6,0.0
Mexico,2024-04-09,15,Monterrey,Cumbres Poniente,4,6,333.1,0.0
Mexico,2024-04-09,15,Monterrey,La Fe,1,2,116.6,0.0
Mexico,2024-04-09,15,Monterrey,MTY_Guadalupe,6,3,153.9,0.0
Mexico,2024-04-09,15,Monterrey,Independencia,10,9,437.6,0.0
Mexico,2024-04-09,15,Monterrey,Tec,5,7,398.4,0.0
Mexico,2024-04-09,16,Monterrey,Centro,6,8,442.8,0.0
Mexico,2024-04-09,16,Monterrey,Mitras Centro,1,0,0.0,0.0
Mexico,2024-04-09,16,Monterrey,Apodaca Centro,7,7,370.5,0.0
Mexico,2024-04-09,16,Monterrey,Escobedo,6,8,406.8,0.0
Mexico,2024-04-09,16,Monterrey,Carretera Nacional,5,4,188.6,0.0
Mexico,2024-04-09,16,Monterrey,MTY_Apodaca_Huinalá,4,3,169.3,0.0
Mexico,2024-04-09,16,Monterrey,San Nicolás,3,4,235.2,0.0
Mexico,2024-04-09,16,Monterrey,Santa Catarina,4,5,294.0,0.0
Mexico,2024-04-09,16,Monterrey,San Pedro,8,5,239.9,0.0
Mexico,2024-04-09,16,Monterrey,Cumbres Poniente,1,0,0.0,0.0
Mexico,2024-04-09,16,Monterrey,La Fe,5,5,264.5,0.0
Mexico,2024-04-09,16,Monterrey,MTY_Guadalupe,5,6,292.6,0.0
Mexico,2024-04-09,16,Monterrey,Independencia,8,8,415.2,0.0
Mexico,2024-04-09,16,Monterrey,Tec,8,7,399.3,0.0
Mexico,2024-04-09,17,Monterrey,Centro,4,6,288.3,0.5
Mexico,2024-04-09,17,Monterrey,Mitras Centro,4,2,118.9,0.5
Mexico,2024-04-09,17,Monterrey,Apodaca Centro,4,4,201.0,0.5
Mexico,2024-04-09,17,Monterrey,Escobedo,4,4,222.9,0.5
Mexico,2024-04-09,17,Monterrey,Carretera Nacional,7,5,283.1,0.5
Mexico,2024-04-09,17,Monterrey,MTY_Apodaca_Huinalá,7,8,443.8,0.5
Mexico,2024-04-09,17,Monterrey,San Nicolás,4,4,196.8,0.5
Mexico,2024-04-09,17,Monterrey,Santa Catarina,4,5,229.0,0.5
Mexico,2024-04-09,17,Monterrey,San Pedro,7,5,291.9,0.5
Mexico,2024-04-09,17,Monterrey,Cumbres Poniente,5,6,309.2,0.5
Mexico,2024-04-09,17,Monterrey,La Fe,1,2,96.9,0.5
Mexico,2024-04-09,17,Monterrey,MTY_Guadalupe,2,4,216.7,0.5
Mexico,2024-04-09,17,Monterrey,Independencia,5,3,152.6,0.5
Mexico,2024-04-09,17,Monterrey,Tec,5,5,257.3,0.5
Mexico,2024-04-09,18,Monterrey,Centro,5,4,224.5,0.0
Mexico,2024-04-09,18,Monterrey,Mitras Centro,7,5,242.3,0.0
Mexico,2024-04-09,18,Monterrey,Apodaca Centro,6,5,240.3,0.0
Mexico,2024-04-09,18,Monterrey,Escobedo,12,9,521.3,0.0
Mexico,2024-04-09,18,Monterrey,Carretera Nacional,4,2,120.0,0.0
Mexico,2024-04-09,18,Monterrey,MTY_Apodaca_Huinalá,1,3,169.3,0.0
Mexico,2024-04-09,18,Monterrey,San Nicolás,2,3,171.8,0.0
Mexico,2024-04-09,18,Monterrey,Santa Catarina,7,9,445.2,0.0
Mexico,2024-04-09,18,Monterrey,San Pedro,13,12,542.4,0.0
Mexico,2024-04-09,18,Monterrey,Cumbres Poniente,10,7,398.3,0.0
Mexico,2024-04-09,18,Monterrey,La Fe,3,5,273.5,0.0
Mexico,2024-04-09,18,Monterrey,MTY_Guadalupe,5,4,223.3,0.0
Mexico,2024-04-09,18,Monterrey,Independencia,4,5,272.6,0.0
Mexico,2024-04-09,18,Monterrey,Tec,4,2,115.0,0.0
Mexico,2024-04-09,19,Monterrey,Centro,7,8,452.5,0.0
Mexico,2024-04-09,19,Monterrey,Mitras Centro,14,15,684.2,0.0
Mexico,2024-04-09,19,Monterrey,Apodaca Centro,11,9,467.1,0.0
Mexico,2024-04-09,19,Monterrey,Escobedo,14,11,505.0,0.0
Mexico,2024-04-09,19,Monterrey,Carretera Nacional,14,15,847.0,0.0
Mexico,2024-04-09,19,Monterrey,MTY_Apodaca_Huinalá,15,12,608.5,0.0
Mexico,2024-04-09,19,Monterrey,San Nicolás,8,9,484.0,0.0
Mexico,2024-04-09,19,Monterrey,Santa Catarina,8,10,582.6,0.0
Mexico,2024-04-09,19,Monterrey,San Pedro,12,10,523.4,0.0
Mexico,2024-04-09,19,Monterrey,Cumbres Poniente,16,13,743.6,0.0
Mexico,2024-04-09,19,Monterrey,La Fe,8,7,361.2,0.0
Mexico,2024-04-09,19,Monterrey,MTY_Guadalupe,6,7,335.7,0.0
Mexico,2024-04-09,19,Monterrey,Independencia,14,11,495.9,0.0
Mexico,2024-04-09,19,Monterrey,Tec,11,10,578.5,0.0
Mexico,2024-04-09,20,Monterrey,Centro,6,7,417.5,0.0
Mexico,2024-04-09,20,Monterrey,Mitras Centro,9,11,583.8,0.0
Mexico,2024-04-09,20,Monterrey,Apodaca Centro,10,7,338.5,0.0
Mexico,2024-04-09,20,Monterrey,Escobedo,11,12,634.8,0.0
Mexico,2024-04-09,20,Monterrey,Carretera Nacional,12,13,761.0,0.0
Mexico,2024-04-09,20,Monterrey,MTY_Apodaca_Huinalá,13,11,632.5,0.0
Mexico,2024-04-09,20,Monterrey,San Nicolás,8,8,385.7,0.0
Mexico,2024-04-09,20,Monterrey,Santa Catarina,13,11,595.6,0.0
Mexico,2024-04-09,20,Monterrey,San Pedro,11,11,573.6,0.0
Mexico,2024-04-09,20,Monterrey,Cumbres Poniente,11,8,393.9,0.0
Mexico,2024-04-09,20,Monterrey,La Fe,7,8,444.3,0.0
Mexico,2024-04-09,20,Monterrey,MTY_Guadalupe,9,11,644.2,0.0
Mexico,2024-04-09,20,Monterrey,Independencia,9,7,379.7,0.0
Mexico,2024-04-09,20,Monterrey,Tec,6,7,359.1,0.0
Mexico,2024-04-09,21,Monterrey,Centro,9,11,587.8,0.0
Mexico,2024-04-09,21,Monterrey,Mitras Centro,6,6,300.4,0.0
Mexico,2024-04-09,21,Monterrey,Apodaca Centro,20,18,989.2,0.0
Mexico,2024-04-09,21,Monterrey,Escobedo,10,8,386.7,0.0
Mexico,2024-04-09,21,Monterrey,Carretera Nacional,10,10,551.7,0.0
Mexico,2024-04-09,21,Monterrey,MTY_Apodaca_Huinalá,9,7,398.5,0.0
Mexico,2024-04-09,21,Monterrey,San Nicolás,18,15,822.4,0.0
Mexico,2024-04-09,21,Monterrey,Santa Catarina,9,7,406.1,0.0
Mexico,2024-04-09,21,Monterrey,San Pedro,6,8,389.7,0.0
Mexico,2024-04-09,21,Monterrey,Cumbres Poniente,14,14,827.6,0.0
Mexico,2024-04-09,21,Monterrey,La Fe,11,12,605.7,0.0
Mexico,2024-04-09,21,Monterrey,MTY_Guadalupe,13,10,563.6,0.0
Mexico,2024-04-09,21,Monterrey,Independencia,6,7,390.1,0.0
Mexico,2024-04-09,21,Monterrey,Tec,9,11,618.6,0.0
Mexico,2024-04-09,22,Monterrey,Centro,10,9,499.6,0.0
Mexico,2024-04-09,22,Monterrey,Mitras Centro,6,3,173.4,0.0
Mexico,2024-04-09,22,Monterrey,Apodaca Centro,12,9,534.7,0.0
Mexico,2024-04-09,22,Monterrey,Escobedo,5,7,373.0,0.0
Mexico,2024-04-09,22,Monterrey,Carretera Nacional,3,2,98.7,0.0
Mexico,2024-04-09,22,Monterrey,MTY_Apodaca_Huinalá,12,10,564.0,0.0
Mexico,2024-04-09,22,Monterrey,San Nicolás,6,5,298.4,0.0
Mexico,2024-04-09,22,Monterrey,Santa Catarina,4,5,233.2,0.0
Mexico,2024-04-09,22,Monterrey,San Pedro,7,6,304.4,0.0
Mexico,2024-04-09,22,Monterrey,Cumbres Poniente,1,2,105.1,0.0
Mexico,2024-04-09,22,Monterrey,La Fe,1,2,101.9,0.0
Mexico,2024-04-09,22,Monterrey,MTY_Guadalupe,9,6,278.6,0.0
Mexico,2024-04-09,22,Monterrey,Independencia,4,4,190.6,0.0
Mexico,2024-04-09,22,Monterrey,Tec,5,6,280.7,0.0
Mexico,2024-04-09,23,Monterrey,Centro,2,2,100.8,0.0
Mexico,2024-04-09,23,Monterrey,Mitras Centro,9,9,433.2,0.0
Mexico,2024-04-09,23,Monterrey,Apodaca Centro,4,5,267.9,0.0
Mexico,2024-04-09,23,Monterrey,Escobedo,5,5,280.3,0.0
Mexico,2024-04-09,23,Monterrey,Carretera Nacional,7,4,220.5,0.0
Mexico,2024-04-09,23,Monterrey,MTY_Apodaca_Huinalá,7,7,400.2,0.0
Mexico,2024-04-09,23,Monterrey,San Nicolás,6,7,412.6,0.0
Mexico,2024-04-09,23,Monterrey,Santa Catarina,10,7,370.6,0.0
Mexico,2024-04-09,23,Monterrey,San Pedro,8,5,229.1,0.0
Mexico,2024-04-09,23,Monterrey,Cumbres Poniente,5,2,105.4,0.0
Mexico,2024-04-09,23,Monterrey,La Fe,7,4,227.2,0.0
Mexico,2024-04-09,23,Monterrey,MTY_Guadalupe,3,3,155.8,0.0
Mexico,2024-04-09,23,Monterrey,Independencia,4,2,105.5,0.0
Mexico,2024-04-09,23,Monterrey,Tec,9,7,331.4,0.0
Mexico,2024-04-10,0,Monterrey,Centro,5,7,418.2,0.0
Mexico,2024-04-10,0,Monterrey,Mitras Centro,1,1,58.8,0.0
Mexico,2024-04-10,0,Monterrey,Apodaca Centro,3,4,217.5,0.0
Mexico,2024-04-10,0,Monterrey,Escobedo,6,3,169.9,0.0
Mexico,2024-04-10,0,Monterrey,Carretera Nacional,10,7,359.4,0.0
Mexico,2024-04-10,0,Monterrey,MTY_Apodaca_Huinalá,3,5,256.1,0.0
Mexico,2024-04-10,0,Monterrey,San Nicolás,5,4,185.8,0.0
Mexico,2024-04-10,0,Monterrey,Santa Catarina,7,7,347.0,0.0
Mexico,2024-04-10,0,Monterrey,San Pedro,5,3,155.9,0.0
Mexico,2024-04-10,0,Monterrey,Cumbres Poniente,7,5,284.2,0.0
Mexico,2024-04-10,0,Monterrey,La Fe,3,5,280.5,0.0
Mexico,2024-04-10,0,Monterrey,MTY_Guadalupe,3,5,239.3,0.0
Mexico,2024-04-10,0,Monterrey,Independencia,10,7,335.5,0.0
Mexico,2024-04-10,0,Monterrey,Tec,2,3,171.3,0.0
Mexico,2024-04-10,1,Monterrey,Centro,3,3,155.3,0.0
Mexico,2024-04-10,1,Monterrey,Mitras Centro,4,3,179.5,0.0
Mexico,2024-04-10,1,Monterrey,Apodaca Centro,6,7,383.4,0.0
Mexico,2024-04-10,1,Monterrey,Escobedo,10,10,522.8,0.0
Mexico,2024-04-10,1,Monterrey,Carretera Nacional,11,8,425.6,0.0
Mexico,2024-04-10,1,Monterrey,MTY_Apodaca_Huinalá,9,7,391.1,0.0
Mexico,2024-04-10,1,Monterrey,San Nicolás,8,6,354.4,0.0
Mexico,2024-04-10,1,Monterrey,Santa Catarina,6,5,263.4,0.0
Mexico,2024-04-10,1,Monterrey,San Pedro,5,6,322.2,0.0
Mexico,2024-04-10,1,Monterrey,Cumbres Poniente,7,6,305.8,0.0
Mexico,2024-04-10,1,Monterrey,La Fe,3,4,203.2,0.0
Mexico,2024-04-10,1,Monterrey,MTY_Guadalupe,7,5,243.7,0.0
Mexico,2024-04-10,1,Monterrey,Independencia,7,4,226.3,0.0
Mexico,2024-04-10,1,Monterrey,Tec,3,5,229.5,0.0
Mexico,2024-04-10,2,Monterrey,Centro,9,9,512.5,0.0
Mexico,2024-04-10,2,Monterrey,Mitras Centro,4,2,100.3,0.0
Mexico,2024-04-10,2,Monterrey,Apodaca Centro,6,4,230.8,0.0
Mexico,2024-04-10,2,Monterrey,Escobedo,8,5,296.4,0.0
Mexico,2024-04-10,2,Monterrey,Carretera Nacional,6,6,295.9,0.0
Mexico,2024-04-10,2,Monterrey,MTY_Apodaca_Huinalá,8,5,280.0,0.0
Mexico,2024-04-10,2,Monterrey,San Nicolás,4,3,150.2,0.0
Mexico,2024-04-10,2,Monterrey,Santa Catarina,10,8,454.5,0.0
Mexico,2024-04-10,2,Monterrey,San Pedro,3,5,234.0,0.0
Mexico,2024-04-10,2,Monterrey,Cumbres Poniente,5,6,332.0,0.0
Mexico,2024-04-10,2,Monterrey,La Fe,5,4,218.2,0.0
Mexico,2024-04-10,2,Monterrey,MTY_Guadalupe,5,3,141.5,0.0
Mexico,2024-04-10,2,Monterrey,Independencia,2,3,150.9,0.0
Mexico,2024-04-10,2,Monterrey,Tec,4,6,324.7,0.0
Mexico,2024-04-10,3,Monterrey,Centro,4,5,294.2,0.0
Mexico,2024-04-10,3,Monterrey,Mitras Centro,1,0,0.0,0.0
Mexico,2024-04-10,3,Monterrey,Apodaca Centro,4,3,139.2,0.0
Mexico,2024-04-10,3,Monterrey,Escobedo,6,6,305.6,0.0
Mexico,2024-04-10,3,Monterrey,Carretera Nacional,6,6,332.1,0.0
Mexico,2024-04-10,3,Monterrey,MTY_Apodaca_Huinalá,6,7,333.8,0.0
Mexico,2024-04-10,3,Monterrey,San Nicolás,1,1,46.4,0.0
Mexico,2024-04-10,3,Monterrey,Santa Catarina,7,5,294.7,0.0
Mexico,2024-04-10,3,Monterrey,San Pedro,7,6,313.2,0.0
Mexico,2024-04-10,3,Monterrey,Cumbres Poniente,6,3,152.8,0.0
Mexico,2024-04-10,3,Monterrey,La Fe,4,2,102.9,0.0
Mexico,2024-04-10,3,Monterrey,MTY_Guadalupe,8,7,322.3,0.0
Mexico,2024-04-10,3,Monterrey,Independencia,5,6,306.0,0.0
Mexico,2024-04-10,3,Monterrey,Tec,8,7,358.7,0.0
Mexico,2024-04-10,4,Monterrey,Centro,2,4,208.4,0.0
Mexico,2024-04-10,4,Monterrey,Mitras Centro,2,4,193.5,0.0
Mexico,2024-04-10,4,Monterrey,Apodaca Centro,5,5,232.8,0.0
Mexico,2024-04-10,4,Monterrey,Escobedo,1,1,48.3,0.0
Mexico,2024-04-10,4,Monterrey,Carretera Nacional,3,5,234.8,0.0
Mexico,2024-04-10,4,Monterrey,MTY_Apodaca_Huinalá,1,3,164.2,0.0
Mexico,2024-04-10,4,Monterrey,San Nicolás,5,3,160.4,0.0
Mexico,2024-04-10,4,Monterrey,Santa Catarina,3,4,191.2,0.0
Mexico,2024-04-10,4,Monterrey,San Pedro,8,7,414.5,0.0
Mexico,2024-04-10,4,Monterrey,Cumbres Poniente,2,2,117.1,0.0
Mexico,2024-04-10,4,Monterrey,La Fe,7,5,247.4,0.0
Mexico,2024-04-10,4,Monterrey,MTY_Guadalupe,2,4,186.7,0.0
Mexico,2024-04-10,4,Monterrey,Independencia,2,4,224.6,0.0
Mexico,2024-04-10,4,Monterrey,Tec,6,8,433.4,0.0
Mexico,2024-04-10,5,Monterrey,Centro,5,7,358.9,0.0
Mexico,2024-04-10,5,Monterrey,Mitras Centro,6,7,349.8,0.0
Mexico,2024-04-10,5,Monterrey,Apodaca Centro,9,9,501.8,0.0
Mexico,2024-04-10,5,Monterrey,Escobedo,3,2,92.9,0.0
Mexico,2024-04-10,5,Monterrey,Carretera Nacional,1,2,108.6,0.0
Mexico,2024-04-10,5,Monterrey,MTY_Apodaca_Huinalá,6,3,168.6,0.0
Mexico,2024-04-10,5,Monterrey,San Nicolás,7,5,263.3,0.0
Mexico,2024-04-10,5,Monterrey,Santa Catarina,6,6,321.2,0.0
Mexico,2024-04-10,5,Monterrey,San Pedro,8,5,268.5,0.0
Mexico,2024-04-10,5,Monterrey,Cumbres Poniente,7,4,209.3,0.0
Mexico,2024-04-10,5,Monterrey,La Fe,6,4,193.6,0.0
Mexico,2024-04-10,5,Monterrey,MTY_Guadalupe,4,4,207.6,0.0
Mexico,2024-04-10,5,Monterrey,Independencia,3,3,142.0,0.0
Mexico,2024-04-10,5,Monterrey,Tec,5,4,199.6,0.0
Mexico,2024-04-10,6,Monterrey,Centro,9,10,567.6,0.0
Mexico,2024-04-10,6,Monterrey,Mitras Centro,3,4,189.3,0.0
Mexico,2024-04-10,6,Monterrey,Apodaca Centro,4,3,164.8,0.0
Mexico,2024-04-10,6,Monterrey,Escobedo,7,7,350.2,0.0
Mexico,2024-04-10,6,Monterrey,Carretera Nacional,5,6,342.4,0.0
Mexico,2024-04-10,6,Monterrey,MTY_Apodaca_Huinalá,5,3,168.2,0.0
Mexico,2024-04-10,6,Monterrey,San Nicolás,10,9,516.7,0.0
Mexico,2024-04-10,6,Monterrey,Santa Catarina,8,8,360.5,0.0
Mexico,2024-04-10,6,Monterrey,San Pedro,8,8,363.4,0.0
Mexico,2024-04-10,6,Monterrey,Cumbres Poniente,7,4,207.2,0.0
Mexico,2024-04-10,6,Monterrey,La Fe,7,6,318.1,0.0
Mexico,2024-04-10,6,Monterrey,MTY_Guadalupe,9,11,566.1,0.0
Mexico,2024-04-10,6,Monterrey,Independencia,13,10,564.2,0.0
Mexico,2024-04-10,6,Monterrey,Tec,7,6,338.2,0.0
Mexico,2024-04-10,7,Monterrey,Centro,7,8,430.6,0.0
Mexico,2024-04-10,7,Monterrey,Mitras Centro,4,3,145.4,0.0
Mexico,2024-04-10,7,Monterrey,Apodaca Centro,1,3,170.8,0.0
Mexico,2024-04-10,7,Monterrey,Escobedo,6,7,418.2,0.0
Mexico,2024-04-10,7,Monterrey,Carretera Nacional,4,5,263.3,0.0
Mexico,2024-04-10,7,Monterrey,MTY_Apodaca_Huinalá,10,7,374.5,0.0
Mexico,2024-04-10,7,Monterrey,San Nicolás,6,5,259.0,0.0
Mexico,2024-04-10,7,Monterrey,Santa Catarina,5,6,353.0,0.0
Mexico,2024-04-10,7,Monterrey,San Pedro,1,1,46.3,0.0
Mexico,2024-04-10,7,Monterrey,Cumbres Poniente,10,7,399.1,0.0
Mexico,2024-04-10,7,Monterrey,La Fe,2,4,197.6,0.0
Mexico,2024-04-10,7,Monterrey,MTY_Guadalupe,7,7,318.6,0.0
Mexico,2024-04-10,7,Monterrey,Independencia,8,5,285.8,0.0
Mexico,2024-04-10,7,Monterrey,Tec,4,4,212.9,0.0
Mexico,2024-04-10,8,Monterrey,Centro,9,6,303.0,0.0
Mexico,2024-04-10,8,Monterrey,Mitras Centro,6,4,229.5,0.0
Mexico,2024-04-10,8,Monterrey,Apodaca Centro,7,5,249.1,0.0
Mexico,2024-04-10,8,Monterrey,Escobedo,3,5,253.3,0.0
Mexico,2024-04-10,8,Monterrey,Carretera Nacional,4,3,176.4,0.0
Mexico,2024-04-10,8,Monterrey,MTY_Apodaca_Huinalá,6,7,387.9,0.0
Mexico,2024-04-10,8,Monterrey,San Nicolás,7,6,320.2,0.0
Mexico,2024-04-10,8,Monterrey,Santa Catarina,9,7,354.1,0.0
Mexico,2024-04-10,8,Monterrey,San Pedro,9,8,469.9,0.0
Mexico,2024-04-10,8,Monterrey,Cumbres Poniente,6,6,289.7,0.0
Mexico,2024-04-10,8,Monterrey,La Fe,10,8,421.1,0.0
Mexico,2024-04-10,8,Monterrey,MTY_Guadalupe,4,3,140.2,0.0
Mexico,2024-04-10,8,Monterrey,Independencia,4,3,152.1,0.0
Mexico,2024-04-10,8,Monterrey,Tec,12,9,424.6,0.0
Mexico,2024-04-10,9,Monterrey,Centro,5,5,231.0,0.0
Mexico,2024-04-10,9,Monterrey,Mitras Centro,10,7,339.7,0.0
Mexico,2024-04-10,9,Monterrey,Apodaca Centro,9,6,275.6,0.0
Mexico,2024-04-10,9,Monterrey,Escobedo,4,4,207.4,0.0
Mexico,2024-04-10,9,Monterrey,Carretera Nacional,10,8,448.0,0.0
Mexico,2024-04-10,9,Monterrey,MTY_Apodaca_Huinalá,5,3,143.7,0.0
Mexico,2024-04-10,9,Monterrey,San Nicolás,6,7,371.1,0.0
Mexico,2024-04-10,9,Monterrey,Santa Catarina,6,3,145.0,0.0
Mexico,2024-04-10,9,Monterrey,San Pedro,8,6,276.1,0.0
Mexico,2024-04-10,9,Monterrey,Cumbres Poniente,5,3,169.5,0.0
Mexico,2024-04-10,9,Monterrey,La Fe,4,5,268.6,0.0
Mexico,2024-04-10,9,Monterrey,MTY_Guadalupe,5,5,292.5,0.0
Mexico,2024-04-10,9,Monterrey,Independencia,4,4,191.7,0.0
Mexico,2024-04-10,9,Monterrey,Tec,3,4,191.1,0.0
Mexico,2024-04-10,10,Monterrey,Centro,4,4,223.5,0.0
Mexico,2024-04-10,10,Monterrey,Mitras Centro,5,4,230.2,0.0
Mexico,2024-04-10,10,Monterrey,Apodaca Centro,5,4,223.5,0.0
Mexico,2024-04-10,10,Monterrey,Escobedo,11,9,451.2,0.0
Mexico,2024-04-10,10,Monterrey,Carretera Nacional,4,5,299.2,0.0
Mexico,2024-04-10,10,Monterrey,MTY_Apodaca_Huinalá,8,7,321.4,0.0
Mexico,2024-04-10,10,Monterrey,San Nicolás,7,4,238.3,0.0
Mexico,2024-04-10,10,Monterrey,Santa Catarina,2,4,213.2,0.0
Mexico,2024-04-10,10,Monterrey,San Pedro,1,3,172.4,0.0
Mexico,2024-04-10,10,Monterrey,Cumbres Poniente,9,7,319.8,0.0
Mexico,2024-04-10,10,Monterrey,La Fe,4,3,146.5,0.0
Mexico,2024-04-10,10,Monterrey,MTY_Guadalupe,6,3,136.8,0.0
Mexico,2024-04-10,10,Monterrey,Independencia,5,6,356.4,0.0
Mexico,2024-04-10,10,Monterrey,Tec,7,8,412.1,0.0
Mexico,2024-04-10,11,Monterrey,Centro,4,3,144.7,0.0
Mexico,2024-04-10,11,Monterrey,Mitras Centro,9,8,469.1,0.0
Mexico,2024-04-10,11,Monterrey,Apodaca Centro,1,3,151.0,0.0
Mexico,2024-04-10,11,Monterrey,Escobedo,6,4,231.6,0.0
Mexico,2024-04-10,11,Monterrey,Carretera Nacional,1,2,102.9,0.0
Mexico,2024-04-10,11,Monterrey,MTY_Apodaca_Huinalá,7,5,267.8,0.0
Mexico,2024-04-10,11,Monterrey,San Nicolás,10,8,398.3,0.0
Mexico,2024-04-10,11,Monterrey,Santa Catarina,6,3,152.0,0.0
Mexico,2024-04-10,11,Monterrey,San Pedro,7,6,305.7,0.0
Mexico,2024-04-10,11,Monterrey,Cumbres Poniente,4,2,102.6,0.0
Mexico,2024-04-10,11,Monterrey,La Fe,2,2,104.6,0.0
Mexico,2024-04-10,11,Monterrey,MTY_Guadalupe,6,7,420.0,0.0
Mexico,2024-04-10,11,Monterrey,Independencia,4,6,318.9,0.0
Mexico,2024-04-10,11,Monterrey,Tec,1,2,91.0,0.0
Mexico,2024-04-10,12,Monterrey,Centro,8,6,357.1,0.0
Mexico,2024-04-10,12,Monterrey,Mitras Centro,2,2,107.4,0.0
Mexico,2024-04-10,12,Monterrey,Apodaca Centro,5,2,94.9,0.0
Mexico,2024-04-10,12,Monterrey,Escobedo,1,2,107.7,0.0
Mexico,2024-04-10,12,Monterrey,Carretera Nacional,8,5,259.5,0.0
